	text	label
56518913	No mũhaka akorũo nĩ wamenya mũndũ ũcio Mũyahudi aarĩ ũ tondũ nĩwe wacokire gwĩtwo mũtũmwo Paulo.	kik_Latn
56530843	Rĩu andũ othe famĩlĩ - inĩ ĩyo makoragwo ũtungata - inĩ wa hĩndĩ ciothe.	kik_Latn
56466307	Ayubu nĩ aaregire gũkaana Ngai.	kik_Latn
56478033	"Ibuku rĩa The New Encyclopædia Britannica riugaga ũũ: ""Indo cia tene mũno ciĩgiĩ thiomi iria irĩ kuo ũmũthĩ, nĩ rekondi iria ciandĩkirũo ta mĩaka 4,000 kana 5,000 mĩthiru."""	kik_Latn
56536499	Thutha wa ihinda andũ nĩ maathire na mbere gũtaũra Bibilia ingĩ, ta ĩrĩa yoĩkaine mũno yetagwo Peshitta ya Gĩsuriata ya karine - inĩ ya gatano thutha wa Kristo.	kik_Latn
56504354	Ndũkanarakarĩre Jehova, 8 / 15	kik_Latn
56501069	Mwĩtĩo ũrehaga nyamũkano na ngũĩ, no wohanĩri ũtũmaga kĩũngano gĩkorũo na thayũ.	kik_Latn
56507717	Nĩguo wone maũndũ mangĩgũteithia, rora karatathi ga 17 - 19 ka Amkeni!	kik_Latn
56527567	"Paulo agĩtaarĩria ũndũ ũcio aandĩkĩire Akristiano aitĩrĩrie maguta a karine ya mbere ũũ: ""No maũndũ mothe moimaga kũrĩ Ngai, o we watũiguithanirie nake we mwene kũgerera Kristo na agĩtũhe ũtungata wa ũiguithanio, naguo nĩ atĩ Ngai nĩ aaiguithanirie thĩ harĩ we mwene kũgerera Kristo, atekũmatarĩra mahĩtia mao, na agĩtwĩhokera ithuĩ ndũmĩrĩri ĩrĩa ya ũiguithanio."	kik_Latn
56452524	Ni marutagwo Githungu irathiini imwe thĩinĩ wa cukuru.	kik_Latn
56468753	Ciana ciaku ciahota kwĩruta rũthiomi rwa kũrĩa mũikaraga rĩrĩa irĩ cukuru na irĩ itũũra - inĩ, no ciĩrutaga rũthiomi rwanyu o rĩrĩa mũraranĩria nacio kaingĩ mũkĩhũthĩra rũthiomi rwanyu.	kik_Latn
56452978	Ũthuthuria wa Patent	kik_Latn
56488151	Kuuma hĩndĩ ya Adamu na Hawa gũtirĩ gwakorũo na mũndũ mũkinyanĩru tiga o Jesu.	kik_Latn
56466238	"Ayahudi nĩ maathũire anene a Roma nĩ ũndũ wa kwaga gũtĩa ũndũire wao, nao Aroma nĩ maahinyagĩrĩria Ayahudi mũno nĩ ũndũ wa kuona marĩ na rũng'athio rũnene. """	kik_Latn
56452638	Oro hau ni ari minister thii-ni wa kambineti cia Moi na Kenyatta.	kik_Latn
56525430	O na kũrĩ ũguo, tũrĩ na ma atĩ mahoya ma kuuma ngoro marĩa tũhoyaga atĩ Ũthamaki ũcio ũke, Ngai nĩ arĩmacokia.	kik_Latn
56481819	Jehova Ngai nĩ eerire Aisiraeli marĩ Kĩrĩma - inĩ gĩa Sinai, mahũthĩre icango magĩaka hema ya gũtũnganwo, na noguo meekire magĩaka hekarũ ĩrĩa yaakirũo Jerusalemu.	kik_Latn
56480133	Ĩnjiguithagia ũũru mũno.	kik_Latn
56493385	Mamwe ma mawĩra marĩa Ted aarutaga nĩ gũcerera wabici itiganĩte cia honge.	kik_Latn
56546052	Wa mbere, andũ no mahote kũmenya, kwenda, na gũtĩĩa Mũũmbi wao.	kik_Latn
56471504	gũgaagũteithia atĩa gũkirĩrĩria hĩndĩ ya thĩna ũrĩa mũnene?	kik_Latn
56506309	"Nĩ aaririkanire ũũ: ""O rĩmwe nĩ ndamenyire atĩ rĩrĩa ndahũthĩra ũtaaro wa Kĩĩmandĩko na njĩra cia Kiugo kĩa Ngai kũũmĩrĩria arutwo a Bibilia, ĩyo ĩkoragwo ĩrĩ njĩra ya Jehova ya gũthuuthĩra na kũnyũmĩrĩria."""	kik_Latn
56472393	Gũtirĩ mũndũ ũngĩhota kuonania wendo mũnene gũkĩra ũcio.	kik_Latn
56529580	Rĩrĩa ithe aamwĩrire atĩ ndangĩahotire kũgarũra irathimo iria aarathimĩte Jakubu, 'Esau akĩanĩrĩra na mũgambo mũnene, akĩrĩra.' - Kĩam.	kik_Latn
56484608	Kana hihi nĩ gĩkuũ kĩa mũndũ wendete gĩtũmaga ũbatare kũũmĩrĩrio.	kik_Latn
56469734	Eeciragia atĩ mathĩna make moimanĩte na Ngai, na ndonaga ta haarĩ na kĩhonia kĩngĩ.	kik_Latn
56501011	Mwĩcirĩrie ũcio warĩ na moimĩrĩro moru mũno!	kik_Latn
56517564	"No andũ arĩa aaganu nĩ kũrindũrũo makarindũrũo [kũninwo] bũrũri, mĩgarũka ĩo nĩ kuombororio ĩkombororio kuo. """	kik_Latn
56499738	"Mũtũmwo Paulo aandĩkire ũũ igũrũ rĩgiĩ Jesu: ""Ũcio nĩwe mũhianĩre wa Ngai ũrĩa ũtonekaga, nĩwe irigithathi harĩ ũũmbi wothe; tondũ indo iria ingĩ ciothe, iria irĩ igũrũ na iria irĩ thĩ, iria cionekaga na iria itonekaga, o na angĩkorũo nĩ itĩ cia ũnene, kana ũtongoria, kana thirikari, kana wathani, ciothe ciombirũo kũgerera harĩ we."	kik_Latn
56504696	Ngai aheete mũthuri itemi rĩa gũkorũo arĩ mũtwe wa mũtumia wake.	kik_Latn
56544144	Ũngĩcemania na ũndũ ũngĩkũhĩnga, wĩyũrie ũũ: 'Hihi ndĩratuĩra andũ arĩa angĩ kũringana na mawoni makwa?	kik_Latn
56530785	Ririkana kĩhumo kĩa mathĩna.	kik_Latn
56526935	Otto, ithe wa Johnny nĩ aatuĩkĩte Mũira wa Jehova rĩrĩa aarutaga wĩra arĩ mũnene wa bengi ĩmwe taũni - inĩ ya Walnut.	kik_Latn
56456942	3 Ũrĩa Tũngĩgĩa Wĩyathi wa Ma	kik_Latn
56545892	Wagĩrĩire gwĩka o ũrĩa wothe ũngĩhota nĩguo wĩyeheranie biũ na maũndũ ma ũgo na ũragũri.	kik_Latn
56505436	Ngĩgĩa mũtugo wa kwaragia na gwĩciria na njĩra nditũ gũkĩra ũrĩa kwagĩrĩire.	kik_Latn
56506667	Nĩ atigagĩrĩra atĩ athathaiya a ma nĩ marakenera na makagacĩra thĩinĩ wa paradiso ya kĩĩroho na makaamũkĩra irio cia kĩĩroho na gĩkĩro kĩnene.	kik_Latn
56516251	Nĩ ũndũ wa gũtĩa motaaro macio, Akristiano agimaru kĩĩroho nĩ matuaga itua rĩa kwaga gũkorũo na mũcinga wa kwĩgitĩra kuumana na andũ angĩ.	kik_Latn
56512509	Ningĩ nĩ magĩrĩirũo kũhoya Jehova amateithie kwĩnyihia.	kik_Latn
56483861	John: Ĩĩ nĩguo ũcio.	kik_Latn
56458400	92: 1, 4) Mũndũ mwĩthĩ, ta wĩcirie maũndũ marĩa mothe Jehova agwĩkĩire.	kik_Latn
56476287	Hihi no ũrũthome wee mwene?	kik_Latn
56506675	Nĩ atũheete Maandĩko Matheru na agatũhe roho mũtheru ũrĩa ũteithagia andũ ake.	kik_Latn
56457697	6: 27) Ũguo nĩguo ciugo icio ciataũrĩtwo thĩinĩ wa Greek Septuagint.	kik_Latn
56493866	Ma nĩ atĩ, to mbeca tu mũndũ angĩheana.	kik_Latn
56513993	"Nĩ tũgũkaga na ngari itũ. """	kik_Latn
56505203	NGATHĨTI ya Mũrangĩri ĩgoocithagia Jehova Ngai, Mũnene wa igũrũ na thĩ.	kik_Latn
56491993	Magakĩyũria, 'Ndĩregia nĩkĩ?'	kik_Latn
56523622	O na ithuĩ no tũkorũo na itemi rĩa gũtheria rĩĩtwa rĩa Ngai na kũrĩmenyithania kũrĩ andũ.	kik_Latn
56546722	Wendo witũ harĩ Jehova nĩ ũtũtindĩkaga twĩcũranie ũhoro wa ũũmbi wake na mawĩko mangĩ ma magegania.	kik_Latn
56506136	Nĩ aahunjĩirio ĩmwe kwa ĩmwe kuuma igũrũ nĩ Jesu Kristo ũrĩa wariũkĩtio.	kik_Latn
56544710	Ũrathi wa Bata Mũno	kik_Latn
56508162	Nĩ kahinda kaigana atĩa ngũhũthĩra ũndũ - inĩ ũcio? '	kik_Latn
56520951	"No ũthome rũgano ruothe rwa Esa gĩcunjĩ - inĩ kĩa, ""BIBILIA NĨ ĨGARŨRAGA MĨTŨŨRĨRE YA ANDŨ - Ndaarĩ mũndũ mũũru mũno."""	kik_Latn
56478652	"Ihinda inini thutha wa gũtuĩka Mũkristiano, ariũ a Ithe witũ a Jerusalemu ""othe nĩ maamwĩtigagĩra tondũ matietĩkagia atĩ nĩ aatuĩkĩte mũrutwo."" - Atũm."	kik_Latn
56467880	(b) Nĩ hĩndĩ ĩrĩkũ tũkaahota gũkenera ũgima mwega biũ wa mwĩrĩ?	kik_Latn
56489791	Kwa ngerekano thĩinĩ wa bũrũri ũmwe, Aira a Jehova amwe nĩ makirĩrĩirie kuohwo njera hakuhĩ mĩaka 20 nĩ ũndũ wa kũrega kũnyita mbaru mwena o na ũrĩkũ maũndũ - inĩ ma gĩũteti.	kik_Latn
56514410	Nĩ twakenaga mũno kũrĩa apple o mũthenya.	kik_Latn
56508442	Nĩ kĩĩ gĩatũmire mũnabii ũcio warĩ mwĩnyihia eĩkĩrĩre na etĩkĩre gũcoka na mũthuri ũcio wamũheenirie?	kik_Latn
56461271	Akoragwo arĩ hakuhĩ, na ehaarĩirie kũũmĩrĩria arĩa othe marĩ na wĩtĩkio harĩ we.	kik_Latn
56470231	""" (Ezek."	kik_Latn
56489711	Kwa ngerekano, ta tua atĩ mwana nĩ aikĩria mũciari wake ciugo itarĩ cia gĩtĩo.	kik_Latn
56510369	Nĩ maũndũ marĩkũ mega arata a Jehova maigĩirũo?	kik_Latn
56461536	Akristiano magĩrĩire kuona wĩyathi atĩa?	kik_Latn
56459111	Aarĩ kĩhinga nda harĩ anake anana.	kik_Latn
56524206	O na kũrĩ ũguo, Jehova nderĩgagĩrĩra tũrũmĩrĩre makinya ma Jesu na njĩra nginyanĩru.	kik_Latn
56472591	Gũtungatĩra Jehova tũrĩ hamwe na aarĩ na ariũ a Ithe witũ nĩ gũtũmaga tũkorũo na ũrũmwe.	kik_Latn
56514843	"Nĩ ũndũ ũcio, akĩũria mũtungatĩri wa kanitha wao wa Anglikani ũũ: ""Gũthiaga atĩa harĩ ithuĩ rĩrĩa twakua?"""	kik_Latn
56499518	Mũtumia mũkĩgu no aitange mbeca cia famĩlĩ iria ithũkũmĩtwo na thĩna.	kik_Latn
56492494	'Maĩ macio ma muoyo' nĩ indo iria Jehova aheanaga nĩguo andũ magaatũũra muoyo.	kik_Latn
56501761	Nake akĩmoria, Nĩ cia ũ, mũhianano ũyũ na rĩĩtwa rĩrĩ?	kik_Latn
56518404	No kũhoteke, ĩndĩ wĩra ũrĩa angĩkorũo eerĩgĩte kũruta warĩ wa gũthondeka maturubarĩ bũrũri - inĩ wa Misiri.	kik_Latn
56461382	Akristiano a kũndũ kũngĩ meekire atĩa maigua ũhoro ũcio?	kik_Latn
56489947	Kwarĩ hĩndĩ ya kĩgomano kĩrĩa ũmũthĩ gĩtagwo kĩa mũthiũrũrũko, kĩrĩa gĩekĩirũo Columbus, Nebraska, U.S.A.	kik_Latn
56547478	Wĩyũrie ũũ: 'Hihi niĩ nĩguo njĩkaga?'	kik_Latn
56510366	Nĩ maũndũ marĩkũ meekĩraga Musa guoya?	kik_Latn
56465694	Athuri a kĩũngano nĩ meerutanagĩria kũruta andũ ta acio maũndũ ma kĩĩroho.	kik_Latn
56518781	No maũndũ marĩa ndacemanirie namo ndĩ mũnini maatũmaga njage kwĩhoka mũndũ o na ũrĩkũ na ngaigua ndĩmenete.	kik_Latn
56484714	Kana twĩtetagĩre atĩ tũrĩ na gĩtũmi kĩega gĩa kũmenereria andũ amwe.	kik_Latn
56512371	Ningĩ nĩ arĩ thĩna wa kũigua na athiaga na gakaari ga gũtindĩkwo.	kik_Latn
56494063	Marigĩrĩrio - inĩ, agĩtoorio nĩ merirĩria make na agĩka ũndũ o ũrĩa oĩ nĩ mũru.	kik_Latn
56532449	Ta hũũra mbica agĩtuĩkania nyeki - inĩ ndaihu, akĩambata mahiga - inĩ, kana akĩgeria kũhatũra kagondu kahatĩte mĩigua - inĩ ekĩrĩte nguo ta ĩyo.	kik_Latn
56545877	Wacũthĩrĩria handũ haraihu ũkona gĩthima na ũgathiĩ na kũrĩ kĩo, ũrĩ na mwĩhoko wa kuona maĩ ũniine nyota waku.	kik_Latn
56508205	Nĩkĩ ciugo iria irĩ thĩinĩ wa Mika 5: 5, 6 nĩ cingĩekĩrire Hezekia ngoro?	kik_Latn
56547001	"Wĩmenyagĩrĩrei, mwĩhũgage na mũhoyage: amu mũtiũĩ ihinda rĩrĩa rĩgakinya. """	kik_Latn
56619220	Barakubiswe hanyuma bararekurwa.	kin_Latn
56890743	"N'ubwo Yesu yari Umwana w'Imana ""wavuye mu ijuru,"" nta kintu na kimwe kigaragaza ko yihariye ibintu byose byabereye mu bukwe bw'i Kana ngo abe ari we ubiyobora."	kin_Latn
56731240	"Intiti zivuga ko ugereranyije, ""buri mwaka bashoboraga guhakura ibiro 500 by'ubuki muri iyo mizinga."""	kin_Latn
56908968	Sawuli yasabye Yonatani kumuzanira Dawidi ngo yicwe.	kin_Latn
56764152	Kubera ko ndi umuhanga mu miterere y'ibinyabuzima, nkora ubushakashatsi ku makuru agenga imyororokere yanditse mu ngirabuzimafatizo zacu.	kin_Latn
56951729	Uriya w'Umuheti yahamagawe n'umwami ubwe maze amushishikariza gusubira iwe mu rugo.	kin_Latn
56687866	Ibyo bizatuma tubona impano itagereranywa y'ubuzima bw'iteka. - Mat 24: 13.	kin_Latn
56893682	Nyamara, yaje gutahura ko uwo mugabo yashakaga gusa kumwongera ku rutonde rw'abakobwa yari yaragiye asambanya.	kin_Latn
56976544	Yari yarabatirijwe mu yandi madini.	kin_Latn
56889189	Nubwo papa yari umuntu mwiza akaba n'umubyeyi mwiza, ntiyashishikazwaga n'iby'idini cyangwa ngo anyigishe iby'Imana.	kin_Latn
56849616	Ni gute ibivugwa muri Zaburi 100: 4, 5 birimo bisohora muri iki gihe, kandi ku bw'ibyo se, ni iki gishobora gutuma dushimira kandi tugasingiza Imana?	kin_Latn
56818145	Mu myaka yakurikiyeho, yabazwe incuro nyinshi, ndetse abagwa impyiko incuro eshanu.	kin_Latn
56808141	Mu gihe dutegura Icyigisho cy'Umunara w'Umurinzi cyangwa Icyigisho cya Bibiliya cy'Itorero, tugomba kuzirikana ko ari ngombwa gufata igihe tugatekereza ku nyigisho ziba zatanzwe.	kin_Latn
56957536	Urupfu rushobora kuba ari urupfu rw'umubiri mu buryo bw'uko yitegera indwara zica zandurira mu myanya ndangabitsina.	kin_Latn
56576692	Abanyaburayi bagera mu Buhindi	kin_Latn
56993033	Zirikana ko umuntu wiyoroshya atisuzugura cyangwa ngo akabye kwibanda ku isura ye.	kin_Latn
56550644	Hejuru ya 90% z'umusaro wacyo ugurishwa mu mahanga, ariko kigize agace gato cyane mu isoko mpuzamahanga gahwanye na toni miliyoni 1.4 gusa.	kin_Latn
56825605	"Muri Zaburi ya 139, ibyo byitwa ""urwango rwuzuye."""	kin_Latn
56864264	Ni mu buryo ki twavuga ko buri wese afite nibura impamvu zimwe na zimwe zatuma agira ibyishimo?	kin_Latn
56819391	"Muri ayo mategeko yombi amategeko yose n'ibyahanuwe, ni yo yuririraho ."""	kin_Latn
56720238	"""[Imana] igororera abayishakana umwete."" - HEB 11: 6."	kin_Latn
56845131	Niba rero ubyifuza, ugomba gusobanukirwa impamvu ubutegetsi bw'ikirenga ari ubw'ingenzi.	kin_Latn
56909041	"Se arakariye mwarimu aho kurakarira umwana we, aramubwira ati ""ihangane mwana wa!"	kin_Latn
56554034	Kartal	kin_Latn
56758891	Kuba Abayahudi bariringiye urusengero, bakarufata nk'impigi yo kubarinda, ntibyigeze bibarokora.	kin_Latn
56831750	Nanone, hakubiyemo amazina y'ibicuruzwa runaka, uburenganzira bwihariye bwo kubicuruza, amabanga y'uko bikorwa ndetse n'ubundi burenganzira burebana no kwamamaza.	kin_Latn
56794262	Mbese, gukina urusimbi ni bibi iyo umuntu atega udufaranga duke gusa?	kin_Latn
56787733	"Lloyd Barry yongeyeho agira ati ""icyo cyumweru kitazibagirana cyamfashije kurushaho gusobanukirwa imimerere abavandimwe bacu babamo aho ngaho."""	kin_Latn
56843684	Niba ari uko biri, ufite imigisha myinshi.	kin_Latn
56696797	Icyakora iyo bageraga ku ngo z'abantu bo mu bwoko bwa Ngabe babakiraga neza, cyane cyane igihe bari bamaze kumenya amagambo make yo mu rurimi rwabo.	kin_Latn
56590780	Akazi gashimishije kuri bose	kin_Latn
56941995	"""Umunsi ukomeye w'Uwiteka uri bugufi; ndetse umuhindo wawo ugeze hafi, kandi urihuta."" - ZEFANIYA 1: 14."	kin_Latn
56558535	Umusigiti w'Umwami Abdullah I	kin_Latn
56663572	Gukora kuri Beteli byo, bituma umuntu abona imigisha ikungahaye yo mu buryo bw'umwuka, kandi abagabo n'abagore bakuze mu buryo bw'umwuka ni bo bonyine basobanukirwa agaciro k'ingororano nk'izo. - 1 Abakorinto 2: 6 - 16.	kin_Latn
56650561	Dukorane Umwete nk'Uwa Elisa	kin_Latn
56723632	Iminwa ye yaranyeganyegaga, ariko Eli ntiyumve ibyo avuga kubera ko Hana yasengeraga mu mutima we.	kin_Latn
56789954	Mbega isomo rikomeye ku bagabo no ku bagore!	kin_Latn
56626296	"Bibiliya ivuga ko ""umutima ari wo umuntu yizeza bikamugeza ku gukiranuka, ariko akanwa akaba ari ko yatuza bikamuhesha agakiza."""	kin_Latn
56964859	Vuba aha, abahanga mu bya siyansi bo muri kaminuza ya Strathclyde muri Écosse, basuzumye ubushobozi bwo kumva bw'icyo kinyugunyugu bakoresheje amajwi atandukanye.	kin_Latn
56965747	Wakora iki kugira ngo ugaragaze ko wavanye isomo ku rugero rwa Yesu?	kin_Latn
56551702	Igitabo cya Bibiliya cyangwa Bibiliya Ntagatifu ni igitabo cyaturutse ku Mana.	kin_Latn
56791867	Mbega ukuntu uwo uzaba ari umugisha!	kin_Latn
56616602	Bahanganye n'ibibazo bikomeye	kin_Latn
56972624	Yamushubije ko kugira ngo abyemere ari uko yagombaga gukora iminsi mike, akabona n'umwanya wo gukora gahunda ze z'iby'umwuka.	kin_Latn
56977488	Yasize umurage mwiza wo mu buryo bw'umwuka.	kin_Latn
56816882	Mu mwaka wa 1982 twasabwe gukora umurimo wo gusura amatorero muri Leta Zunze Ubumwe z'Amerika.	kin_Latn
56643702	Byamusabye kwicisha bugufi kugira ngo yemere ibyo Mose yasabiraga ubwoko Bwe bwa Isirayeli.	kin_Latn
56856079	Ni iki gishobora kudufasha kugira ubushishozi muri byose?	kin_Latn
56820395	Muri icyo gihe cyose ntiyari yicaye gusa ategereje, ahubwo yari ahuze cyane akora umurimo Se yari yaramushinze.	kin_Latn
56676045	Hari ubwo tuba twarigeze gusuzuma ibintu nk'ibyo.	kin_Latn
56870760	Ni yo mpamvu kuri Pentekote, Petero yasabye Abayahudi kwihana.	kin_Latn
56949066	"Umwe mu banditsi ba Bibiliya witwa Yakobo, yatanze umuburo ugira uti ""mutekereze ukuntu akariro gake cyane gashobora gutwika ishyamba rinini cyane!"	kin_Latn
56842499	Nguko uko abantu babi bamera.	kin_Latn
56896900	Nyuma y'igihe runaka, Wiktor yatangiye guhangayikishwa n'ukuntu siporo yagiraga ingaruka ku mishyikirano yari afitanye na Yehova.	kin_Latn
56866850	NI RYARI izina ry'Imana Yehova cyangwa Yahvé, ryagaragaye bwa mbere mu zindi nyandiko zitari Bibiliya?	kin_Latn
56778316	Kuki iyo nyandiko irimo amagambo yo mu ivanjiri ya Yohana ifitiye akamaro abakunda Bibiliya?	kin_Latn
56606440	Ariko kwifatanya na bagenzi babo bahuje ukwizera no kwiga Bibiliya, byatumye babona imbaraga zidasanzwe, bacika kuri iyo ngeso mbi.	kin_Latn
56835527	"Nanone nakoze uko nshoboye kugira ngo nshyire mu bikorwa inama iboneka mu Baroma 12: 18, igira iti ""niba bishoboka ku rwanyu ruhande, mubane amahoro n'abantu bose."""	kin_Latn
56593901	Amaherezo abatambyi n'abami bazasohoza iki?	kin_Latn
56777445	Kuki dufite impamvu zo kwishima?	kin_Latn
56663337	Gukomera ku kuri bishobora kudufasha gufata imyanzuro myiza kandi bikaturinda kugendera mu nzira mbi.	kin_Latn
56960553	"Uwiteka Nyiringabo, hahirwa umuntu ukwiringira ."""	kin_Latn
56720421	Imana ishaka ko buri wese, umugabo cyangwa umugore, yirinda guhemukira uwo bashakanye.	kin_Latn
56919526	Twakwirinda dute gushukwa n'irari ry'ubwiyandarike?	kin_Latn
56828572	"Nagaragaze imirimo ye binyuze ku myifatire ye myiza, afite ubugwaneza buzanwa n'ubwenge. ""- YAK 3: 13."	kin_Latn
56598453	Anne yumvise bimubabaje cyane, amusezeranya ko azamuha igisubizo mu ibaruwa.	kin_Latn
56953817	Urugero, iyo umwicanyi yatorokaga, umurinzi wabaga yagize uburangare yagombaga kubyishyura amagara ye.	kin_Latn
56646547	(c) Ni iki cyagombaga kugera kuri Yezebeli?	kin_Latn
56592060	(a) Kuki twemera ko ubu Yesu azi igihe Harimagedoni izazira?	kin_Latn
56964282	Uyu Ni Umubiri Wanjye	kin_Latn
56651584	Dukwiriye kwemera icyo ibyo bimenyetso bigaragaza, aho gushaka kubibyazamo ibyo twe dushaka kumva.	kin_Latn
56693538	"""Iby'ukuri byose, ibikwiriye gufatanwa uburemere byose, ibikiranuka byose, ibiboneye byose, ibikwiriye gukundwa byose, ibivugwa neza byose, ingeso nziza zose n'ibishimwa byose, ibyo abe ari byo mukomeza gutekerezaho."" - Abafilipi 4: 8."	kin_Latn
56670444	Hari abantu bavugaga ko gutekesha umwana w'ihene amahenehene ya nyina wari umuhango wa gipagani abantu batekerezaga ko wazanaga imvura.	kin_Latn
56884561	"""Ntukabe mu bantu banywa divayi nyinshi, no hagati y'abanyandanini bakunda kurya inyama."" - Imigani 23: 20."	kin_Latn
56750313	Jye na Eva twabatijwe mu mwaka wa 1942.	kin_Latn
56759476	"""Kubaha Imana"" ni byo bihesha imigisha myinshi kuruta kwirundanyiriza ubutunzi. - 1 Timoteyo 6: 6."	kin_Latn
56555389	Nta nyama itarya umutsima.	kin_Latn
56903975	Reka dusuzume ibyabaye mu duce twinshi tw'isi twakunze kurangwa n'amakimbirane ashingiye ku moko no ku idini.	kin_Latn
56791932	Mbega ukuntu Yehova agomba kuba yarababajwe no kubona ukuntu abagize ubwoko bwe bari basuzuguye bikabije Umwami wabo batashoboraga kubona n'amaso yabo!	kin_Latn
56955638	Urugero, twiga kwirinda ibikorwa byangiza imibiri yacu, nko gusabikwa n'itabi hamwe n'ibindi biyobyabwenge.	kin_Latn
56613059	Ayisoma mu gihe cy'iminota 20 kugeza kuri 30 mbere y'uko ajya kuryama.	kin_Latn
56719632	Ikirere cyahise cyuzura ibicu, umuyaga utangira guhuha maze wangiza ingano zari mu mirima.	kin_Latn
56994464	Umurwa mukuru wa Gineya-Biso witwa Biso.	kin_Latn
56858669	Ni iki Yehova yasezeranije ku bihereranye n'isezerano rishya?	kin_Latn
56820897	Muri iki gice, twabonye ko twikoreza Imana imihangayiko yacu, iyo tuyisenga tubivanye ku mutima, tugasoma Ijambo ryayo kandi tukaritekerezaho.	kin_Latn
56860617	Ni izihe mbaraga ziruta izindi Yehova aduha, kandi se kuki twagombye gusenga tuzisaba?	kin_Latn
56754462	Kimwe n'abagaragu b'Imana bo mu bihe bya Bibiliya, muri iki gihe Abahamya ba Yehova bashimishwa no kuririmbira Yehova indirimbo nziza zo kumusingiza, ziherekejwe n'umuzika mwiza.	kin_Latn
56662131	(Gereranya n'Imigani 5: 18, 19.)	kin_Latn
56854071	Ni iby'ukuri ko udasenga Yehova ushaka mbere na mbere kwigisha abana bawe.	kin_Latn
56801360	Mu buryo bweruye yabasabye kugira icyo bavuga kuri icyo kibazo.	kin_Latn
56591314	Akenshi, usanga batwibasira mu itangazamakuru bakatuvuga ibinyoma kandi bakadukorera poropagande mbi.	kin_Latn
56902930	"Reba nanone ingingo igira iti ""Ibanga ryo guhangana n'imihangayiko,"" yasohotse mu igazeti ya Nimukanguke! yo muri Gicurasi 2014."	kin_Latn
56827576	"Mwibuke imirimo itangaza yakoze, ibitangaza bye n'amateka yo mu kanwa ke. ""- 1 Ngoma 16: 11, 12."	kin_Latn
56994341	The involvement of different stakeholders in the policy framework of Urubuga ku micungire n'imiyoborere ya Interineti (IGF) is a re-affirmation of commitment as per paragraph 39 of the Tunis Commitment.	kin_Latn
